"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","Canonical Link Element 2","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.how-ma.com/market_price/stations/6096","text/html; charset=utf-8","200","OK","Indexable","","新富町の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","42","663","","0","0","","0","0","","0","新富町駅のマンション売却価格相場情報","18","新富町駅の中古マンションの売却相場価格","19","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/6096","","","","","","","101861","14976","14976","5.737","","493","232","2.125","100.000","Very Easy","6.303","2","2","","4","4","0","1.690","63","35","0","2","1","0","","","","","989121a2b489124e2977be8338bc7131","0.190","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/6096","2026-04-13 12:13:29"
"https://www.how-ma.com/market_price/stations/2177","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","1","1","0","0.420","0","0","0","0","0","0","","","","","","0.077","","https://www.how-ma.com/market_price/stations/1559","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/2177","2026-04-13 12:13:29"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ficon_pmark.png&w=96&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","4294","4294","4294","1.645","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.049","","","","","","1.1","","","","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Ficon_pmark.png&w=96&q=75","2026-04-13 12:13:29"
"https://www.how-ma.com/mansions/search/東京都/北区","text/html; charset=utf-8","200","OK","Indexable","","東京都北区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","37","580","東京都北区の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","84","997","","0","0","","0","東京都北区の2026年04月時点のマンション相場","24","東京都北区の2026年4月時点マンション売却相場は6,769万円","32","東京都北区のマンションの直近3年の売却相場推移","23","","","","https://www.how-ma.com/mansions/search/東京都/北区","","","","","","","821506","94614","94614","36.245","","468","364","1.286","100.000","Very Easy","0.757","2","3","","8","6","0","2.530","65","62","0","2","1","0","","","","","a36e8b12ca63d90dcacc619ffbebab8d","2.974","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E5%8C%97%E5%8C%BA","2026-04-13 12:13:26"
"https://www.how-ma.com/market_price/stations/7747","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.111","","https://www.how-ma.com/market_price/stations/6130","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/7747","2026-04-13 12:13:29"
"https://www.how-ma.com/market_price/stations/7741","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","4","4","0","1.690","0","0","0","0","0","0","","","","","","0.128","","https://www.how-ma.com/market_price/stations/6097","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/7741","2026-04-13 12:13:29"
"https://www.how-ma.com/mansions/search/熊本県","text/html; charset=utf-8","200","OK","Indexable","","熊本県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","35","540","熊本県の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","82","969","","0","0","","0","熊本県の2026年04月時点のマンション相場","22","熊本県の2026年4月時点マンション売却相場は1,698万円","30","熊本県のマンションの直近3年の売却相場推移","21","","","","https://www.how-ma.com/mansions/search/熊本県","","","","","","","1010320","107846","107846","41.314","","738","644","1.146","100.000","Very Easy","0.760","2","2","","8","7","0","2.950","270","267","0","2","1","0","","","","","a38154435d4aad47be1205f2ad81ca04","11.178","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E7%86%8A%E6%9C%AC%E7%9C%8C","2026-04-13 12:13:18"
"https://www.how-ma.com/market_price/stations/8279","text/html; charset=utf-8","200","OK","Indexable","","多摩センターの駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","45","703","","0","0","","0","0","","0","多摩センター駅のマンション売却価格相場情報","21","多摩センター駅の中古マンションの売却相場価格","22","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/8279","","","","","","","102402","14418","14418","5.523","","503","237","2.122","100.000","Very Easy","6.377","2","2","","3","3","0","1.270","66","35","0","2","1","0","","","","","800763419095a68f1a7f0060da55ffa0","0.194","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/8279","2026-04-13 12:13:29"
"https://www.how-ma.com/market_price/stations/7742","text/html; charset=utf-8","200","OK","Indexable","","勝どきの駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","42","652","","0","0","","0","0","","0","勝どき駅のマンション売却価格相場情報","18","勝どき駅の中古マンションの売却相場価格","19","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/7742","","","","","","","99513","15073","15073","5.774","","474","224","2.116","100.000","Very Easy","6.334","2","2","","8","5","0","2.110","57","30","0","2","1","0","","","","","5349335c45f0f3ebe68931e134dc746","0.118","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/7742","2026-04-13 12:13:29"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_2.jpg&w=3840&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","10399","10399","10399","3.984","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.030","","","","","","1.1","","","","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_2.jpg&w=3840&q=75","2026-04-13 12:13:29"
"https://www.how-ma.com/_next/static/chunks/9013-22ffae9bcc141f93.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.044","Tue, 17 Mar 2026 18:44:41 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/9013-22ffae9bcc141f93.js","2026-04-13 12:13:30"
"https://www.how-ma.com/market_price/stations/5917","text/html; charset=utf-8","200","OK","Indexable","","黄金町の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","42","663","","0","0","","0","0","","0","黄金町駅のマンション売却価格相場情報","18","黄金町駅の中古マンションの売却相場価格","19","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/5917","","","","","","","97104","14325","14325","5.488","","474","224","2.116","100.000","Very Easy","6.525","2","2","","12","7","0","2.950","57","30","0","2","1","0","","","","","da6ce119f3a5f0a5b62503ce947bd90b","0.172","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/5917","2026-04-13 12:13:29"
"https://www.how-ma.com/market_price/stations/10585","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","4","4","0","1.690","0","0","0","0","0","0","","","","","","0.109","","https://www.how-ma.com/market_price/stations/7207","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/10585","2026-04-13 12:13:30"
"https://www.how-ma.com/market_price/stations/10584","text/html; charset=utf-8","200","OK","Indexable","","薬院大通の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","43","683","","0","0","","0","0","","0","薬院大通駅のマンション売却価格相場情報","19","薬院大通駅の中古マンションの売却相場価格","20","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/10584","","","","","","","96132","13848","13848","5.305","","460","221","2.081","100.000","Very Easy","6.390","2","2","","11","9","0","3.800","46","29","0","2","1","0","","","","","377478f370782868e2d37e9713b342ab","0.191","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/10584","2026-04-13 12:13:30"
"https://www.how-ma.com/market_price/stations/10582","text/html; charset=utf-8","200","OK","Indexable","","六本松の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","42","663","","0","0","","0","0","","0","六本松駅のマンション売却価格相場情報","18","六本松駅の中古マンションの売却相場価格","19","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/10582","","","","","","","95959","14008","14008","5.366","","460","221","2.081","100.000","Very Easy","6.371","2","2","","10","8","0","3.380","46","28","0","2","1","0","","","","","370b393be84980dff6097de0c4d3f4c","0.187","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/10582","2026-04-13 12:13:30"
"https://www.how-ma.com/market_price/stations","text/html; charset=utf-8","200","OK","Indexable","","駅相場情報 | 不動産AI査定のHowMa","21","312","","0","0","","0","0","","0","全国の駅ごと マンション売却価格相場情報","20","キーワードで探す","8","都道府県から探す","8","","","","https://www.how-ma.com/market_price/stations","","","","","","","26356","6812","6812","2.610","","101","53","1.906","100.000","Very Easy","4.774","2","1","","1","1","0","0.420","68","59","0","2","1","0","","","","","420ffa64e7b5cc67090b74eda4f51b8","0.054","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations","2026-04-13 12:13:30"
"https://www.how-ma.com/mansions/search/京都府/京都市","text/html; charset=utf-8","200","OK","Indexable","","京都府京都市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","京都府京都市の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","京都府京都市の2026年04月時点のマンション相場","25","京都府京都市の2026年4月時点マンション売却相場は3,695万円","33","京都府京都市のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/京都府/京都市","","","","","","","932177","105789","105789","40.526","","601","507","1.185","100.000","Very Easy","0.731","2","3","","4","2","0","0.840","192","189","0","2","1","0","","","","","32d2804f0f5413fba1f8d7bbec56cd76","0.108","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E4%BA%AC%E9%83%BD%E5%BA%9C/%E4%BA%AC%E9%83%BD%E5%B8%82","2026-04-13 12:13:30"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_zuu.jpg&w=384&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","4069","4069","4069","1.559","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.219","","","","","","1.1","","","","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_zuu.jpg&w=384&q=75","2026-04-13 12:13:30"
"https://www.how-ma.com/next/top/customer-border6.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.064","Fri, 10 Apr 2026 06:42:53 GMT","","","","","1.1","","","","","","https://www.how-ma.com/next/top/customer-border6.svg","2026-04-13 12:13:30"
"https://www.how-ma.com/mag/sell/self_selling","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2025年11月更新｜土地の個人売買は本当に得？危険？メリット・リスクを徹底解説 | HowMaマガジン","52","802","土地の個人間での売買は法的にも問題なく行えますが、契約書の作成や必要となる資料や書類を収集することなど大変手間がかかります。さらには買主を探し、価格や条件交渉などのやり取りも多く、不動産業者を介さないとリスクが高いので、プロに任せることが、売主買主双方にとっても安心です。","136","1612","土地を売買したい時、不動産会社に依頼せず個人で取引を行えたらと考えることもあるでしょう。果たしてそれは可能なのでしょうか。メリット・デメリットを解説、実際の流れを説明し、注意する点をまとめました。","98","1093","","0","2025年11月更新｜土地の個人売買は本当に得？危険？メリット・リスクを徹底解説","40","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/sell/self_selling/","https://www.how-ma.com/mag/sell/self_selling/","","","","","","106345","27168","27168","10.408","","231","192","1.203","100.000","Very Easy","6.120","2","2","","19","2","0","0.840","74","31","0","4","4","0","","","","","592249d9d243adca342d17bde74b03e3","0.749","Mon, 06 Apr 2026 07:23:25 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/sell/self_selling","2026-04-13 12:13:30"
"https://www.how-ma.com/_next/static/chunks/app/not-found-4ece7e251432e5e3.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.026","Wed, 04 Mar 2026 02:26:10 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/app/not-found-4ece7e251432e5e3.js","2026-04-13 12:13:31"
"https://www.how-ma.com/_next/static/chunks/8851-e11a7774f3e9e712.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.056","Fri, 27 Mar 2026 05:16:25 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/8851-e11a7774f3e9e712.js","2026-04-13 12:13:31"
"https://www.how-ma.com/next/top/prefectures.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.062","Fri, 10 Apr 2026 06:42:53 GMT","","","","","1.1","","","","","","https://www.how-ma.com/next/top/prefectures.svg","2026-04-13 12:13:31"
"https://www.how-ma.com/_next/static/chunks/501-69ae6b8c3902a86d.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.058","Wed, 18 Mar 2026 05:01:34 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/501-69ae6b8c3902a86d.js","2026-04-13 12:13:31"
"https://www.how-ma.com/market_price/stations/6563","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.184","","https://www.how-ma.com/market_price/stations/6487","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/6563","2026-04-13 12:13:31"
"https://www.how-ma.com/market_price/stations/7776","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.178","","https://www.how-ma.com/market_price/stations/6021","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/7776","2026-04-13 12:13:32"
"https://www.how-ma.com/market_price/stations/1672","text/html; charset=utf-8","200","OK","Indexable","","武蔵小金井の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","44","703","","0","0","","0","0","","0","武蔵小金井駅のマンション売却価格相場情報","20","武蔵小金井駅の中古マンションの売却相場価格","21","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/1672","","","","","","","99047","14580","14580","5.585","","474","225","2.107","100.000","Very Easy","6.401","2","2","","5","3","0","1.270","57","30","0","2","1","0","","","","","6040e18f22ac801884f776fd52e9229f","0.281","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/1672","2026-04-13 12:13:32"
"https://www.how-ma.com/_next/static/chunks/6874-803077cd9e51433b.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.021","Fri, 06 Feb 2026 07:42:27 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/6874-803077cd9e51433b.js","2026-04-13 12:13:32"
"https://www.how-ma.com/market_price/stations/5906","text/html; charset=utf-8","200","OK","Indexable","","京急鶴見の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","43","683","","0","0","","0","0","","0","京急鶴見駅のマンション売却価格相場情報","19","京急鶴見駅の中古マンションの売却相場価格","20","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/5906","","","","","","","102469","14727","14727","5.642","","503","239","2.105","100.000","Very Easy","6.362","2","2","","4","4","0","1.690","64","37","0","2","1","0","","","","","f33561a84a97f79269d5a16208f8acaa","0.244","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/5906","2026-04-13 12:13:32"
"https://www.how-ma.com/next/top/play-button.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.033","Fri, 10 Apr 2026 06:42:53 GMT","","","","","1.1","","","","","","https://www.how-ma.com/next/top/play-button.svg","2026-04-13 12:13:32"
"https://www.how-ma.com/mansions/search/秋田県","text/html; charset=utf-8","200","OK","Indexable","","秋田県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","35","540","秋田県の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","82","969","","0","0","","0","秋田県の2026年04月時点のマンション相場","22","秋田県の2026年4月時点マンション売却相場は1,603万円","30","秋田県のマンションの直近3年の売却相場推移","21","","","","https://www.how-ma.com/mansions/search/秋田県","","","","","","","972685","103073","103073","39.485","","645","549","1.175","100.000","Very Easy","0.706","2","2","","7","6","0","2.530","217","214","0","2","1","0","","","","","7b0b6edafdf168577494ec7addadf25","14.298","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E7%A7%8B%E7%94%B0%E7%9C%8C","2026-04-13 12:13:18"
"https://www.how-ma.com/mansions/search/兵庫県/神戸市","text/html; charset=utf-8","200","OK","Indexable","","兵庫県神戸市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","兵庫県神戸市の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","兵庫県神戸市の2026年04月時点のマンション相場","25","兵庫県神戸市の2026年4月時点マンション売却相場は2,198万円","33","兵庫県神戸市のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/兵庫県/神戸市","","","","","","","926400","102153","102153","39.133","","594","500","1.188","100.000","Very Easy","0.733","2","3","","5","3","0","1.270","190","186","0","2","1","0","","","","","bd98c3d2fa5804919a6b370ba30ab26e","7.889","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E5%85%B5%E5%BA%AB%E7%9C%8C/%E7%A5%9E%E6%88%B8%E5%B8%82","2026-04-13 12:13:26"
"https://www.how-ma.com/mansions/search/東京都/渋谷区","text/html; charset=utf-8","200","OK","Indexable","","東京都渋谷区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","東京都渋谷区の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","東京都渋谷区の2026年04月時点のマンション相場","25","東京都渋谷区の2026年4月時点マンション売却相場は14,939万円","34","東京都渋谷区のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/東京都/渋谷区","","","","","","","837631","95481","95481","36.577","","487","384","1.268","100.000","Very Easy","0.766","2","3","","10","8","0","3.380","75","72","0","2","1","0","","","","","7959ae87055862efb938df364a7d291a","3.430","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E6%B8%8B%E8%B0%B7%E5%8C%BA","2026-04-13 12:13:30"
"https://www.how-ma.com/mag/sell/completion-of-sale-interview-12","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","「高いだけの査定はもういらない」他の一括査定に失望し、HowMaで見つけた正直な不動産会社 | HowMaマガジン","57","885","他の一括査定サイトで「査定額は高いけど、ピンとこない…」と感じたことはありませんか？ITのプロが9年間愛用したHowMaで、本当に信頼できる“正直な”不動産会社を見つけた方法を全公開。価格戦略の裏側まで、リアルな体験談が満載です。","115","1324","","0","0","","0","「高いだけの査定はもういらない」他の一括査定に失望し、HowMaで見つけた正直な不動産会社","45","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/sell/completion-of-sale-interview-12/","https://www.how-ma.com/mag/sell/completion-of-sale-interview-12/","","","","","","112901","29105","29105","11.150","","255","201","1.269","100.000","Very Easy","7.970","2","2","","10","2","0","0.840","62","28","0","5","4","0","","","","","79065f83789fcf3a2f7c0e767a883531","0.763","Mon, 06 Apr 2026 07:23:24 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/sell/completion-of-sale-interview-12","2026-04-13 12:13:33"
"https://www.how-ma.com/mansions/search/東京都/板橋区","text/html; charset=utf-8","200","OK","Indexable","","東京都板橋区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","東京都板橋区の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","東京都板橋区の2026年04月時点のマンション相場","25","東京都板橋区の2026年4月時点マンション売却相場は5,263万円","33","東京都板橋区のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/東京都/板橋区","","","","","","","797494","92712","92712","35.516","","461","358","1.288","100.000","Very Easy","0.779","2","3","","7","5","0","2.110","62","59","0","2","1","0","","","","","2363e1199f197beec00879a613448e0b","4.096","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E6%9D%BF%E6%A9%8B%E5%8C%BA","2026-04-13 12:13:30"
"https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","不動産のAI査定って何？仕組み・精度・限界をAI査定の元祖が徹底的に深ぼってみた | HowMaマガジン","52","815","①AI査定がどんな仕組みで動いているのか②どんな物件が得意で、どんな物件が苦手なのか③AI査定の正しい使い方、AI価格推定エンジンの企画・開発に携わる不動産鑑定士の横山への取材をもとに、知られざるAI査定の裏側を深く解説します。","114","1351","","0","0","","0","不動産のAI査定って何？仕組み・精度・限界をAI査定の元祖が徹底的に深ぼってみた","40","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy/","https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy/","","","","","","142972","35675","35675","13.666","","566","410","1.380","100.000","Very Easy","11.876","2","2","","27","2","0","0.840","95","32","0","9","8","0","","","","","5636c08915e0f3b8b283296277fce98d","0.740","Mon, 06 Apr 2026 07:23:25 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy","2026-04-13 12:13:34"
"https://www.how-ma.com/mag/sell/souba-kyukyoku","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2025年11月更新｜誰にも知られず自宅の相場価格を調べる究極の方法【土地・戸建・マンション別】 | HowMaマガジン","60","925","自宅の売却活動を不動産会社へ依頼する前に、売主自身が相場感を身に付けておくことが重要です。そこで誰にも知られず調べる方法を、3つのポイントを軸に解説していきます。①AI査定を用いた「手間をかけずに自分で」今の相場感を知る。②不動産情報ライブラリ・路線価を使って周辺の相場を把握する③不動産ポータルを活用して周辺の売出価格を調べる","164","1961","","0","0","","0","2025年11月更新｜誰にも知られず自宅の相場価格を調べる究極の方法【土地・戸建・マンション別】","48","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/sell/souba-kyukyoku/","https://www.how-ma.com/mag/sell/souba-kyukyoku/","","","","","","133269","33094","33094","12.678","","471","330","1.427","100.000","Very Easy","9.656","2","2","","111","95","0","40.080","80","35","0","11","11","0","","","","","1602ce786574c7266d6314e75ec47a89","0.036","Mon, 06 Apr 2026 07:23:25 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/sell/souba-kyukyoku","2026-04-13 12:13:35"
"https://www.how-ma.com/_next/static/chunks/3353-75ebcf8c9cb82024.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.020","Wed, 18 Mar 2026 05:01:34 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/3353-75ebcf8c9cb82024.js","2026-04-13 12:13:36"
"https://www.how-ma.com/market_price/stations/7767","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.102","","https://www.how-ma.com/market_price/stations/1439","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/7767","2026-04-13 12:13:36"
